snapshot_date,opportunity_id,account_id,region_code,stage_name,weighted_pipeline_usd,commit_probability,expected_close_date,slippage_risk
2026-01-25,OPP-202601-ACC-1159-0,ACC-1159,LA,solution-fit,27926.42,0.389,2026-03-15,medium
2026-01-25,OPP-202601-ACC-1159-1,ACC-1159,LA,solution-fit,54599.23,0.446,2026-04-27,medium
2026-01-25,OPP-202601-ACC-1159-2,ACC-1159,LA,commit,55376.05,0.764,2026-05-13,high
2026-01-25,OPP-202601-ACC-1159-3,ACC-1159,LA,commit,77622.93,0.759,2026-02-21,low
2026-01-25,OPP-202601-ACC-1160-0,ACC-1160,ME,commit,20331.66,0.76,2026-03-06,low
2026-01-25,OPP-202601-ACC-1160-1,ACC-1160,ME,commit,20224.28,0.765,2026-04-28,low
2026-01-25,OPP-202601-ACC-1160-2,ACC-1160,ME,proposal,9618.48,0.647,2026-02-25,low
2026-01-25,OPP-202601-ACC-1161-0,ACC-1161,AF,solution-fit,13663.34,0.334,2026-04-07,high
2026-01-25,OPP-202601-ACC-1161-1,ACC-1161,AF,proposal,14879.29,0.666,2026-04-03,high
2026-01-25,OPP-202601-ACC-1161-2,ACC-1161,AF,solution-fit,15300.04,0.499,2026-02-12,medium
2026-01-25,OPP-202601-ACC-1162-0,ACC-1162,NA,proposal,143633.21,0.679,2026-03-13,high
2026-01-25,OPP-202601-ACC-1162-1,ACC-1162,NA,commit,73151.48,0.788,2026-03-26,low
2026-01-25,OPP-202601-ACC-1162-2,ACC-1162,NA,solution-fit,109785.67,0.425,2026-04-01,high
2026-01-25,OPP-202601-ACC-1162-3,ACC-1162,NA,solution-fit,110218.99,0.456,2026-04-03,medium
2026-01-25,OPP-202601-ACC-1163-0,ACC-1163,EU,solution-fit,35764.09,0.325,2026-03-06,high
2026-01-25,OPP-202601-ACC-1163-1,ACC-1163,EU,proposal,11660.73,0.701,2026-05-18,low
2026-01-25,OPP-202601-ACC-1163-2,ACC-1163,EU,proposal,11249.07,0.579,2026-04-15,medium
2026-01-25,OPP-202601-ACC-1164-0,ACC-1164,AP,solution-fit,13173.9,0.293,2026-03-17,high
2026-01-25,OPP-202601-ACC-1164-1,ACC-1164,AP,solution-fit,16326.19,0.285,2026-05-25,high
2026-01-25,OPP-202601-ACC-1164-2,ACC-1164,AP,solution-fit,18334.51,0.294,2026-05-04,high
2026-01-25,OPP-202601-ACC-1165-0,ACC-1165,LA,proposal,25697.23,0.736,2026-02-26,low
2026-01-25,OPP-202601-ACC-1165-1,ACC-1165,LA,proposal,69928.41,0.58,2026-05-14,low
2026-01-25,OPP-202601-ACC-1165-2,ACC-1165,LA,commit,64449.6,0.782,2026-03-03,low
2026-01-25,OPP-202601-ACC-1165-3,ACC-1165,LA,discover,31505.43,0.243,2026-04-28,high
2026-01-25,OPP-202601-ACC-1166-0,ACC-1166,ME,proposal,27931.91,0.644,2026-03-18,low
2026-01-25,OPP-202601-ACC-1166-1,ACC-1166,ME,solution-fit,19505.43,0.286,2026-02-24,high
2026-01-25,OPP-202601-ACC-1166-2,ACC-1166,ME,proposal,10294.69,0.507,2026-02-14,medium
2026-01-25,OPP-202601-ACC-1167-0,ACC-1167,AF,proposal,2641.11,0.663,2026-02-26,low
2026-01-25,OPP-202601-ACC-1167-1,ACC-1167,AF,proposal,2569.83,0.571,2026-03-16,medium
2026-01-25,OPP-202601-ACC-1167-2,ACC-1167,AF,proposal,8638.66,0.552,2026-04-17,medium
2026-01-25,OPP-202601-ACC-1168-0,ACC-1168,NA,solution-fit,53057.03,0.432,2026-05-08,medium
2026-01-25,OPP-202601-ACC-1168-1,ACC-1168,NA,solution-fit,39678.88,0.273,2026-02-19,high
2026-01-25,OPP-202601-ACC-1168-2,ACC-1168,NA,proposal,45346.06,0.546,2026-03-22,medium
2026-01-25,OPP-202601-ACC-1168-3,ACC-1168,NA,discover,45225.16,0.221,2026-02-06,high
2026-01-25,OPP-202601-ACC-1169-0,ACC-1169,EU,solution-fit,48797.66,0.363,2026-04-12,medium
2026-01-25,OPP-202601-ACC-1169-1,ACC-1169,EU,proposal,49074.13,0.566,2026-05-14,high
2026-01-25,OPP-202601-ACC-1169-2,ACC-1169,EU,proposal,52071.84,0.601,2026-04-10,low
2026-01-25,OPP-202601-ACC-1170-0,ACC-1170,AP,proposal,13894.15,0.583,2026-02-23,low
2026-01-25,OPP-202601-ACC-1170-1,ACC-1170,AP,solution-fit,3997.31,0.426,2026-03-02,medium
2026-01-25,OPP-202601-ACC-1170-2,ACC-1170,AP,solution-fit,4052.63,0.302,2026-05-02,high
2026-01-25,OPP-202601-ACC-1171-0,ACC-1171,LA,solution-fit,104973.12,0.35,2026-04-02,high
2026-01-25,OPP-202601-ACC-1171-1,ACC-1171,LA,discover,52114.57,0.238,2026-05-08,high
2026-01-25,OPP-202601-ACC-1171-2,ACC-1171,LA,proposal,78514.92,0.694,2026-05-16,low
2026-01-25,OPP-202601-ACC-1171-3,ACC-1171,LA,proposal,40764.03,0.589,2026-03-15,high
2026-01-25,OPP-202601-ACC-1172-0,ACC-1172,ME,solution-fit,31763.25,0.491,2026-02-16,medium
2026-01-25,OPP-202601-ACC-1172-1,ACC-1172,ME,solution-fit,13512.46,0.259,2026-04-05,high
2026-01-25,OPP-202601-ACC-1172-2,ACC-1172,ME,solution-fit,26748.16,0.471,2026-04-29,medium
2026-01-25,OPP-202601-ACC-1173-0,ACC-1173,AF,solution-fit,2620.05,0.402,2026-03-11,medium
2026-01-25,OPP-202601-ACC-1173-1,ACC-1173,AF,commit,12118.99,0.762,2026-03-13,low
2026-01-25,OPP-202601-ACC-1173-2,ACC-1173,AF,proposal,10014.59,0.63,2026-05-07,low
2026-01-25,OPP-202601-ACC-1174-0,ACC-1174,NA,proposal,31655.45,0.638,2026-04-21,low
2026-01-25,OPP-202601-ACC-1174-1,ACC-1174,NA,proposal,33475.71,0.693,2026-04-09,low
2026-01-25,OPP-202601-ACC-1174-2,ACC-1174,NA,proposal,33173.29,0.632,2026-04-20,low
2026-01-25,OPP-202601-ACC-1174-3,ACC-1174,NA,solution-fit,17472.92,0.473,2026-05-20,medium
2026-01-25,OPP-202601-ACC-1175-0,ACC-1175,EU,discover,52781.21,0.242,2026-03-25,high
2026-01-25,OPP-202601-ACC-1175-1,ACC-1175,EU,solution-fit,53825.63,0.323,2026-04-29,high
2026-01-25,OPP-202601-ACC-1175-2,ACC-1175,EU,solution-fit,52223.87,0.391,2026-02-09,high
2026-01-25,OPP-202601-ACC-1176-0,ACC-1176,AP,proposal,15989.22,0.695,2026-04-30,low
2026-01-25,OPP-202601-ACC-1176-1,ACC-1176,AP,solution-fit,19308.32,0.343,2026-03-09,high
2026-01-25,OPP-202601-ACC-1176-2,ACC-1176,AP,discover,17889.15,0.249,2026-03-18,high
2026-01-25,OPP-202601-ACC-1177-0,ACC-1177,LA,discover,55246.41,0.243,2026-02-10,high
2026-01-25,OPP-202601-ACC-1177-1,ACC-1177,LA,solution-fit,46557.87,0.408,2026-02-23,medium
2026-01-25,OPP-202601-ACC-1177-2,ACC-1177,LA,proposal,70180.64,0.538,2026-02-20,high
2026-01-25,OPP-202601-ACC-1177-3,ACC-1177,LA,proposal,28683.06,0.612,2026-04-28,low
2026-01-25,OPP-202601-ACC-1178-0,ACC-1178,ME,proposal,10166.65,0.601,2026-04-30,high
2026-01-25,OPP-202601-ACC-1178-1,ACC-1178,ME,solution-fit,18589.77,0.25,2026-03-03,high
2026-01-25,OPP-202601-ACC-1178-2,ACC-1178,ME,proposal,13415.9,0.718,2026-02-18,high
2026-01-25,OPP-202601-ACC-1179-0,ACC-1179,AF,proposal,2224.28,0.708,2026-04-29,low
2026-01-25,OPP-202601-ACC-1179-1,ACC-1179,AF,proposal,8789.31,0.532,2026-04-25,medium
2026-01-25,OPP-202601-ACC-1179-2,ACC-1179,AF,proposal,9116.15,0.561,2026-05-21,medium
2026-01-25,OPP-202601-ACC-1180-0,ACC-1180,NA,solution-fit,65438.93,0.357,2026-02-07,high
2026-01-25,OPP-202601-ACC-1180-1,ACC-1180,NA,solution-fit,100032.86,0.407,2026-02-11,medium
2026-01-25,OPP-202601-ACC-1180-2,ACC-1180,NA,solution-fit,59620.17,0.367,2026-03-16,high
2026-01-25,OPP-202601-ACC-1180-3,ACC-1180,NA,solution-fit,115125.51,0.439,2026-05-06,medium
2026-01-25,OPP-202601-ACC-1181-0,ACC-1181,EU,proposal,32861.46,0.731,2026-05-08,low
2026-01-25,OPP-202601-ACC-1181-1,ACC-1181,EU,solution-fit,9371.79,0.259,2026-05-01,high
2026-01-25,OPP-202601-ACC-1181-2,ACC-1181,EU,solution-fit,26182.32,0.297,2026-03-22,high
2026-01-25,OPP-202601-ACC-1182-0,ACC-1182,AP,commit,20489.44,0.781,2026-03-08,high
2026-01-25,OPP-202601-ACC-1182-1,ACC-1182,AP,solution-fit,6860.83,0.356,2026-03-06,medium
2026-01-25,OPP-202601-ACC-1182-2,ACC-1182,AP,solution-fit,9063.69,0.435,2026-05-23,medium
2026-01-25,OPP-202601-ACC-1183-0,ACC-1183,LA,solution-fit,17254.32,0.293,2026-03-25,high
2026-01-25,OPP-202601-ACC-1183-1,ACC-1183,LA,solution-fit,37344.38,0.314,2026-04-11,high
2026-01-25,OPP-202601-ACC-1183-2,ACC-1183,LA,proposal,37803.62,0.519,2026-05-16,medium
2026-01-25,OPP-202601-ACC-1183-3,ACC-1183,LA,proposal,26972.14,0.735,2026-04-08,low
2026-01-25,OPP-202601-ACC-1184-0,ACC-1184,ME,proposal,11814.98,0.647,2026-03-10,low
2026-01-25,OPP-202601-ACC-1184-1,ACC-1184,ME,proposal,27891.39,0.575,2026-04-05,medium
2026-01-25,OPP-202601-ACC-1184-2,ACC-1184,ME,solution-fit,16672.76,0.415,2026-03-08,medium
2026-01-25,OPP-202601-ACC-1185-0,ACC-1185,AF,solution-fit,2867.65,0.269,2026-04-17,high
2026-01-25,OPP-202601-ACC-1185-1,ACC-1185,AF,solution-fit,2707.76,0.258,2026-04-16,high
2026-01-25,OPP-202601-ACC-1185-2,ACC-1185,AF,solution-fit,4516.73,0.318,2026-04-03,high
2026-01-25,OPP-202601-ACC-1186-0,ACC-1186,NA,solution-fit,69568.28,0.397,2026-05-05,medium
2026-01-25,OPP-202601-ACC-1186-1,ACC-1186,NA,solution-fit,76580.95,0.316,2026-03-08,high
2026-01-25,OPP-202601-ACC-1186-2,ACC-1186,NA,solution-fit,27958.19,0.385,2026-04-09,high
2026-01-25,OPP-202601-ACC-1186-3,ACC-1186,NA,solution-fit,27711.47,0.267,2026-04-15,high
2026-01-25,OPP-202601-ACC-1187-0,ACC-1187,EU,solution-fit,27313.14,0.368,2026-02-25,medium
2026-01-25,OPP-202601-ACC-1187-1,ACC-1187,EU,solution-fit,7995.14,0.344,2026-03-08,high
2026-01-25,OPP-202601-ACC-1187-2,ACC-1187,EU,solution-fit,16519.36,0.284,2026-03-26,high
2026-01-25,OPP-202601-ACC-1188-0,ACC-1188,AP,proposal,12551.65,0.564,2026-03-29,medium
2026-01-25,OPP-202601-ACC-1188-1,ACC-1188,AP,proposal,9310.97,0.648,2026-04-04,low
2026-01-25,OPP-202601-ACC-1188-2,ACC-1188,AP,discover,12271.63,0.245,2026-04-19,high
2026-01-25,OPP-202601-ACC-1189-0,ACC-1189,LA,solution-fit,82344.56,0.479,2026-05-25,medium
2026-01-25,OPP-202601-ACC-1189-1,ACC-1189,LA,solution-fit,95224.32,0.455,2026-05-11,medium
2026-01-25,OPP-202601-ACC-1189-2,ACC-1189,LA,solution-fit,43368.69,0.421,2026-04-26,high
2026-01-25,OPP-202601-ACC-1189-3,ACC-1189,LA,proposal,39214.52,0.612,2026-02-22,low
2026-01-25,OPP-202601-ACC-1190-0,ACC-1190,ME,solution-fit,11927.15,0.262,2026-03-07,high
2026-01-25,OPP-202601-ACC-1190-1,ACC-1190,ME,solution-fit,22359.22,0.295,2026-05-12,high
2026-01-25,OPP-202601-ACC-1190-2,ACC-1190,ME,proposal,9204.93,0.59,2026-05-11,low
2026-01-25,OPP-202601-ACC-1191-0,ACC-1191,AF,proposal,6344.58,0.609,2026-04-05,low
2026-01-25,OPP-202601-ACC-1191-1,ACC-1191,AF,commit,9179.75,0.81,2026-04-21,low
2026-01-25,OPP-202601-ACC-1191-2,ACC-1191,AF,proposal,6571.71,0.578,2026-02-22,high
2026-01-25,OPP-202601-ACC-1192-0,ACC-1192,NA,solution-fit,73504.66,0.382,2026-05-24,medium
2026-01-25,OPP-202601-ACC-1192-1,ACC-1192,NA,solution-fit,36934.12,0.445,2026-03-21,medium
2026-01-25,OPP-202601-ACC-1192-2,ACC-1192,NA,proposal,113960.75,0.693,2026-05-11,low
2026-01-25,OPP-202601-ACC-1192-3,ACC-1192,NA,solution-fit,48858.99,0.308,2026-04-08,high
2026-01-25,OPP-202601-ACC-1193-0,ACC-1193,EU,discover,27907.27,0.246,2026-04-01,high
2026-01-25,OPP-202601-ACC-1193-1,ACC-1193,EU,solution-fit,21052.06,0.332,2026-03-17,high
2026-01-25,OPP-202601-ACC-1193-2,ACC-1193,EU,proposal,14605.91,0.606,2026-03-24,low
2026-01-25,OPP-202601-ACC-1194-0,ACC-1194,AP,proposal,6228.19,0.697,2026-05-15,low
2026-01-25,OPP-202601-ACC-1194-1,ACC-1194,AP,solution-fit,3989.81,0.398,2026-05-20,medium
2026-01-25,OPP-202601-ACC-1194-2,ACC-1194,AP,proposal,6618.38,0.62,2026-03-23,low
2026-01-25,OPP-202601-ACC-1195-0,ACC-1195,LA,solution-fit,67906.16,0.3,2026-05-06,high
2026-01-25,OPP-202601-ACC-1195-1,ACC-1195,LA,commit,38262.29,0.817,2026-04-05,low
2026-01-25,OPP-202601-ACC-1195-2,ACC-1195,LA,solution-fit,60023.72,0.363,2026-05-04,medium
2026-01-25,OPP-202601-ACC-1195-3,ACC-1195,LA,proposal,69395.35,0.73,2026-02-18,high
2026-01-25,OPP-202601-ACC-1196-0,ACC-1196,ME,proposal,14072.98,0.549,2026-03-11,medium
2026-01-25,OPP-202601-ACC-1196-1,ACC-1196,ME,proposal,10005.45,0.745,2026-02-15,low
2026-01-25,OPP-202601-ACC-1196-2,ACC-1196,ME,commit,17762.61,0.815,2026-02-11,high
2026-01-25,OPP-202601-ACC-1197-0,ACC-1197,AF,proposal,7141.43,0.709,2026-03-19,low
2026-01-25,OPP-202601-ACC-1197-1,ACC-1197,AF,proposal,11911.47,0.712,2026-03-17,low
2026-01-25,OPP-202601-ACC-1197-2,ACC-1197,AF,proposal,8148.76,0.559,2026-02-18,medium
2026-01-25,OPP-202601-ACC-1198-0,ACC-1198,NA,solution-fit,13825.41,0.372,2026-05-14,high
2026-01-25,OPP-202601-ACC-1198-1,ACC-1198,NA,proposal,31323.76,0.509,2026-03-17,high
2026-01-25,OPP-202601-ACC-1198-2,ACC-1198,NA,solution-fit,43026.52,0.281,2026-03-02,high
2026-01-25,OPP-202601-ACC-1198-3,ACC-1198,NA,solution-fit,12483.03,0.275,2026-02-20,high
2026-01-25,OPP-202601-ACC-1199-0,ACC-1199,EU,commit,13357.76,0.788,2026-04-28,low
2026-01-25,OPP-202601-ACC-1199-1,ACC-1199,EU,commit,8889.9,0.757,2026-02-14,low
2026-01-25,OPP-202601-ACC-1199-2,ACC-1199,EU,solution-fit,8265.23,0.316,2026-02-11,high
2026-01-25,OPP-202601-ACC-1200-0,ACC-1200,AP,proposal,4103.04,0.613,2026-05-18,low
2026-01-25,OPP-202601-ACC-1200-1,ACC-1200,AP,commit,10934.85,0.805,2026-02-18,low
2026-01-25,OPP-202601-ACC-1200-2,ACC-1200,AP,commit,3490.25,0.793,2026-03-08,low
2026-01-25,OPP-202601-ACC-1201-0,ACC-1201,LA,commit,44386.77,0.773,2026-03-16,low
2026-01-25,OPP-202601-ACC-1201-1,ACC-1201,LA,proposal,82034.21,0.654,2026-04-08,low
2026-01-25,OPP-202601-ACC-1201-2,ACC-1201,LA,proposal,85608.04,0.711,2026-04-23,low
2026-01-25,OPP-202601-ACC-1201-3,ACC-1201,LA,commit,99069.73,0.797,2026-04-21,high
2026-01-25,OPP-202601-ACC-1202-0,ACC-1202,ME,proposal,11788.36,0.558,2026-02-11,medium
2026-01-25,OPP-202601-ACC-1202-1,ACC-1202,ME,proposal,8718.55,0.687,2026-03-14,low
2026-01-25,OPP-202601-ACC-1202-2,ACC-1202,ME,solution-fit,36870.92,0.309,2026-03-07,high
2026-01-25,OPP-202601-ACC-1203-0,ACC-1203,AF,solution-fit,4695.46,0.324,2026-05-16,high
2026-01-25,OPP-202601-ACC-1203-1,ACC-1203,AF,proposal,4330.55,0.662,2026-05-09,low
2026-01-25,OPP-202601-ACC-1203-2,ACC-1203,AF,solution-fit,4393.01,0.263,2026-04-24,high
2026-01-25,OPP-202601-ACC-1204-0,ACC-1204,NA,proposal,17042.37,0.537,2026-04-22,medium
2026-01-25,OPP-202601-ACC-1204-1,ACC-1204,NA,proposal,54511.07,0.608,2026-04-24,low
2026-01-25,OPP-202601-ACC-1204-2,ACC-1204,NA,solution-fit,35225.54,0.34,2026-02-12,high
2026-01-25,OPP-202601-ACC-1204-3,ACC-1204,NA,commit,36917.51,0.815,2026-03-14,high
2026-01-25,OPP-202601-ACC-1205-0,ACC-1205,EU,proposal,29327.9,0.633,2026-03-11,low
2026-01-25,OPP-202601-ACC-1205-1,ACC-1205,EU,solution-fit,18014.0,0.478,2026-05-19,high
2026-01-25,OPP-202601-ACC-1205-2,ACC-1205,EU,solution-fit,12195.49,0.395,2026-03-31,medium
2026-01-25,OPP-202601-ACC-1206-0,ACC-1206,AP,discover,11197.48,0.243,2026-03-22,high
2026-01-25,OPP-202601-ACC-1206-1,ACC-1206,AP,solution-fit,12417.13,0.334,2026-04-09,high
2026-01-25,OPP-202601-ACC-1206-2,ACC-1206,AP,commit,16730.59,0.809,2026-03-07,low
2026-01-25,OPP-202601-ACC-1207-0,ACC-1207,LA,solution-fit,58137.64,0.293,2026-03-25,high
2026-01-25,OPP-202601-ACC-1207-1,ACC-1207,LA,solution-fit,97467.63,0.381,2026-04-01,medium
2026-01-25,OPP-202601-ACC-1207-2,ACC-1207,LA,solution-fit,33718.52,0.281,2026-04-17,high
2026-01-25,OPP-202601-ACC-1207-3,ACC-1207,LA,solution-fit,90578.84,0.265,2026-03-28,high
2026-01-25,OPP-202601-ACC-1208-0,ACC-1208,ME,commit,16015.12,0.802,2026-02-22,low
2026-01-25,OPP-202601-ACC-1208-1,ACC-1208,ME,solution-fit,16981.83,0.297,2026-04-26,high
2026-01-25,OPP-202601-ACC-1208-2,ACC-1208,ME,proposal,11988.08,0.605,2026-05-15,low
2026-01-25,OPP-202601-ACC-1209-0,ACC-1209,AF,solution-fit,10388.07,0.485,2026-02-26,medium
2026-01-25,OPP-202601-ACC-1209-1,ACC-1209,AF,solution-fit,3602.22,0.467,2026-03-23,medium
2026-01-25,OPP-202601-ACC-1209-2,ACC-1209,AF,proposal,11604.37,0.513,2026-04-24,medium
2026-01-25,OPP-202601-ACC-1210-0,ACC-1210,NA,proposal,113598.56,0.599,2026-02-23,low
2026-01-25,OPP-202601-ACC-1210-1,ACC-1210,NA,commit,123360.6,0.816,2026-03-13,high
2026-01-25,OPP-202601-ACC-1210-2,ACC-1210,NA,proposal,119917.41,0.508,2026-05-21,medium
2026-01-25,OPP-202601-ACC-1210-3,ACC-1210,NA,proposal,102571.41,0.533,2026-02-16,high
2026-01-25,OPP-202601-ACC-1211-0,ACC-1211,EU,commit,9288.2,0.797,2026-03-11,low
2026-01-25,OPP-202601-ACC-1211-1,ACC-1211,EU,solution-fit,25037.61,0.441,2026-04-09,medium
2026-01-25,OPP-202601-ACC-1211-2,ACC-1211,EU,commit,13962.41,0.811,2026-04-06,low
2026-01-25,OPP-202601-ACC-1212-0,ACC-1212,AP,solution-fit,4069.7,0.303,2026-02-17,high
2026-01-25,OPP-202601-ACC-1212-1,ACC-1212,AP,proposal,13683.04,0.599,2026-04-29,low
2026-01-25,OPP-202601-ACC-1212-2,ACC-1212,AP,proposal,9324.28,0.565,2026-03-09,medium
2026-01-25,OPP-202601-ACC-1213-0,ACC-1213,LA,proposal,89776.14,0.688,2026-03-19,high
2026-01-25,OPP-202601-ACC-1213-1,ACC-1213,LA,solution-fit,114210.78,0.303,2026-02-25,high
2026-01-25,OPP-202601-ACC-1213-2,ACC-1213,LA,proposal,65427.37,0.738,2026-04-24,low
2026-01-25,OPP-202601-ACC-1213-3,ACC-1213,LA,solution-fit,90975.01,0.326,2026-03-04,high
2026-01-25,OPP-202601-ACC-1214-0,ACC-1214,ME,solution-fit,21508.82,0.281,2026-04-04,high
2026-01-25,OPP-202601-ACC-1214-1,ACC-1214,ME,proposal,11429.65,0.689,2026-05-18,low
2026-01-25,OPP-202601-ACC-1214-2,ACC-1214,ME,solution-fit,8604.5,0.38,2026-03-20,high
2026-01-25,OPP-202601-ACC-1215-0,ACC-1215,AF,proposal,13230.84,0.529,2026-04-05,medium
2026-01-25,OPP-202601-ACC-1215-1,ACC-1215,AF,proposal,18341.67,0.747,2026-02-09,low
2026-01-25,OPP-202601-ACC-1215-2,ACC-1215,AF,proposal,8165.95,0.502,2026-04-22,medium
2026-01-25,OPP-202601-ACC-1216-0,ACC-1216,NA,solution-fit,20311.87,0.263,2026-03-16,high
2026-01-25,OPP-202601-ACC-1216-1,ACC-1216,NA,proposal,23085.04,0.572,2026-04-30,medium
2026-01-25,OPP-202601-ACC-1216-2,ACC-1216,NA,proposal,20423.52,0.609,2026-04-21,low
2026-01-25,OPP-202601-ACC-1216-3,ACC-1216,NA,solution-fit,29718.46,0.368,2026-03-01,high
2026-01-25,OPP-202601-ACC-1217-0,ACC-1217,EU,proposal,15883.87,0.507,2026-04-21,medium
2026-01-25,OPP-202601-ACC-1217-1,ACC-1217,EU,solution-fit,7508.44,0.272,2026-04-23,high
2026-01-25,OPP-202601-ACC-1217-2,ACC-1217,EU,discover,13619.66,0.247,2026-04-27,high
2026-01-25,OPP-202601-ACC-1218-0,ACC-1218,AP,discover,4048.27,0.225,2026-04-28,high
2026-01-25,OPP-202601-ACC-1218-1,ACC-1218,AP,solution-fit,6229.45,0.278,2026-05-12,high
2026-01-25,OPP-202601-ACC-1218-2,ACC-1218,AP,solution-fit,2830.34,0.303,2026-05-24,high
2026-01-25,OPP-202601-ACC-1219-0,ACC-1219,LA,proposal,21532.12,0.737,2026-04-27,low
2026-01-25,OPP-202601-ACC-1219-1,ACC-1219,LA,proposal,71031.91,0.584,2026-03-20,low
2026-01-25,OPP-202601-ACC-1219-2,ACC-1219,LA,solution-fit,63039.82,0.462,2026-02-25,medium
2026-01-25,OPP-202601-ACC-1219-3,ACC-1219,LA,solution-fit,41927.71,0.497,2026-03-28,medium
2026-01-25,OPP-202601-ACC-1220-0,ACC-1220,ME,commit,15245.52,0.767,2026-03-16,low
2026-01-25,OPP-202601-ACC-1220-1,ACC-1220,ME,solution-fit,21702.04,0.365,2026-04-26,medium
2026-01-25,OPP-202601-ACC-1220-2,ACC-1220,ME,proposal,12818.37,0.555,2026-03-09,high
2026-01-25,OPP-202601-ACC-1221-0,ACC-1221,AF,solution-fit,17396.53,0.3,2026-05-17,high
2026-01-25,OPP-202601-ACC-1221-1,ACC-1221,AF,solution-fit,11229.31,0.426,2026-03-04,medium
2026-01-25,OPP-202601-ACC-1221-2,ACC-1221,AF,commit,7494.37,0.754,2026-04-19,low
2026-01-25,OPP-202601-ACC-1222-0,ACC-1222,NA,solution-fit,95055.33,0.359,2026-03-10,medium
2026-01-25,OPP-202601-ACC-1222-1,ACC-1222,NA,commit,37499.04,0.772,2026-04-18,low
2026-01-25,OPP-202601-ACC-1222-2,ACC-1222,NA,solution-fit,84154.81,0.394,2026-04-24,medium
2026-01-25,OPP-202601-ACC-1222-3,ACC-1222,NA,proposal,76184.2,0.67,2026-03-23,low
2026-01-25,OPP-202601-ACC-1223-0,ACC-1223,EU,solution-fit,30784.93,0.452,2026-03-29,high
2026-01-25,OPP-202601-ACC-1223-1,ACC-1223,EU,solution-fit,13987.85,0.49,2026-03-10,medium
2026-01-25,OPP-202601-ACC-1223-2,ACC-1223,EU,proposal,23968.71,0.503,2026-03-29,medium
2026-01-25,OPP-202601-ACC-1224-0,ACC-1224,AP,proposal,13040.47,0.512,2026-03-23,medium
2026-01-25,OPP-202601-ACC-1224-1,ACC-1224,AP,solution-fit,9444.49,0.474,2026-05-19,medium
2026-01-25,OPP-202601-ACC-1224-2,ACC-1224,AP,commit,12080.09,0.754,2026-03-10,low
2026-01-25,OPP-202601-ACC-1225-0,ACC-1225,LA,solution-fit,97287.94,0.482,2026-04-17,medium
2026-01-25,OPP-202601-ACC-1225-1,ACC-1225,LA,solution-fit,133847.25,0.254,2026-03-26,high
2026-01-25,OPP-202601-ACC-1225-2,ACC-1225,LA,proposal,79877.46,0.621,2026-03-20,low
2026-01-25,OPP-202601-ACC-1225-3,ACC-1225,LA,solution-fit,45505.77,0.461,2026-04-18,medium
2026-01-25,OPP-202601-ACC-1226-0,ACC-1226,ME,proposal,26602.08,0.725,2026-02-26,low
2026-01-25,OPP-202601-ACC-1226-1,ACC-1226,ME,solution-fit,24758.85,0.303,2026-03-21,high
2026-01-25,OPP-202601-ACC-1226-2,ACC-1226,ME,solution-fit,12096.58,0.41,2026-04-06,medium
2026-01-25,OPP-202601-ACC-1227-0,ACC-1227,AF,solution-fit,6538.69,0.393,2026-02-10,high
2026-01-25,OPP-202601-ACC-1227-1,ACC-1227,AF,proposal,6601.43,0.557,2026-05-25,medium
2026-01-25,OPP-202601-ACC-1227-2,ACC-1227,AF,discover,2457.65,0.22,2026-03-21,high
2026-01-25,OPP-202601-ACC-1228-0,ACC-1228,NA,proposal,80027.22,0.673,2026-03-25,low
2026-01-25,OPP-202601-ACC-1228-1,ACC-1228,NA,solution-fit,100328.83,0.33,2026-02-13,high
2026-01-25,OPP-202601-ACC-1228-2,ACC-1228,NA,commit,102003.5,0.777,2026-05-14,low
2026-01-25,OPP-202601-ACC-1228-3,ACC-1228,NA,discover,121969.02,0.232,2026-05-06,high
2026-01-25,OPP-202601-ACC-1229-0,ACC-1229,EU,solution-fit,31811.66,0.409,2026-05-18,medium
2026-01-25,OPP-202601-ACC-1229-1,ACC-1229,EU,solution-fit,22614.03,0.383,2026-02-17,medium
2026-01-25,OPP-202601-ACC-1229-2,ACC-1229,EU,proposal,23809.87,0.611,2026-02-12,low
2026-01-25,OPP-202601-ACC-1230-0,ACC-1230,AP,proposal,6317.33,0.621,2026-03-09,high
2026-01-25,OPP-202601-ACC-1230-1,ACC-1230,AP,proposal,11489.2,0.694,2026-03-11,low
2026-01-25,OPP-202601-ACC-1230-2,ACC-1230,AP,proposal,10715.17,0.64,2026-03-30,low
2026-01-25,OPP-202601-ACC-1231-0,ACC-1231,LA,commit,24895.81,0.807,2026-04-14,low
2026-01-25,OPP-202601-ACC-1231-1,ACC-1231,LA,solution-fit,10987.76,0.329,2026-04-07,high
2026-01-25,OPP-202601-ACC-1231-2,ACC-1231,LA,proposal,29028.11,0.698,2026-05-19,high
2026-01-25,OPP-202601-ACC-1231-3,ACC-1231,LA,solution-fit,29099.39,0.255,2026-03-08,high
2026-01-25,OPP-202601-ACC-1232-0,ACC-1232,ME,proposal,28374.44,0.567,2026-03-28,medium
2026-01-25,OPP-202601-ACC-1232-1,ACC-1232,ME,proposal,21115.7,0.648,2026-04-25,high
2026-01-25,OPP-202601-ACC-1232-2,ACC-1232,ME,commit,12005.13,0.751,2026-02-15,high
2026-01-25,OPP-202601-ACC-1233-0,ACC-1233,AF,proposal,6570.3,0.635,2026-03-08,low
