usage_date,account_id,active_users,weekly_sessions,support_tickets,satisfaction_score
2026-02-08,ACC-1158,75,900,0,93.05
2026-02-08,ACC-1159,600,2400,24,82.59
2026-02-08,ACC-1160,226,1582,7,91.6
2026-02-08,ACC-1161,71,355,0,90.69
2026-02-08,ACC-1162,628,3140,20,84.4
2026-02-08,ACC-1163,149,1341,5,88.28
2026-02-08,ACC-1164,61,305,1,79.71
2026-02-08,ACC-1165,419,4609,20,87.18
2026-02-08,ACC-1166,146,1606,4,79.15
2026-02-08,ACC-1167,79,553,1,91.86
2026-02-08,ACC-1168,396,2376,10,72.2
2026-02-08,ACC-1169,165,1980,5,86.48
2026-02-08,ACC-1170,52,416,1,85.22
2026-02-08,ACC-1171,456,3192,10,83.72
2026-02-08,ACC-1172,237,1422,11,87.68
2026-02-08,ACC-1173,63,756,0,80.8
2026-02-08,ACC-1174,718,7180,8,75.74
2026-02-08,ACC-1175,152,1064,7,77.8
2026-02-08,ACC-1176,65,260,3,85.02
2026-02-08,ACC-1177,575,6900,19,83.57
2026-02-08,ACC-1178,158,632,4,85.22
2026-02-08,ACC-1179,75,375,1,72.22
2026-02-08,ACC-1180,500,3000,9,71.88
2026-02-08,ACC-1181,172,1204,5,81.03
2026-02-08,ACC-1182,68,408,1,91.35
2026-02-08,ACC-1183,609,6090,12,90.48
2026-02-08,ACC-1184,156,780,2,72.74
2026-02-08,ACC-1185,51,561,0,94.47
2026-02-08,ACC-1186,407,4477,4,86.7
2026-02-08,ACC-1187,189,1890,3,88.61
2026-02-08,ACC-1188,71,284,0,95.28
2026-02-08,ACC-1189,492,3936,20,92.95
2026-02-08,ACC-1190,245,1960,11,87.93
2026-02-08,ACC-1191,87,696,3,75.06
2026-02-08,ACC-1192,455,5460,7,94.47
2026-02-08,ACC-1193,161,644,6,87.4
2026-02-08,ACC-1194,81,567,2,74.95
2026-02-08,ACC-1195,519,2076,23,82.53
2026-02-08,ACC-1196,173,1384,6,77.91
2026-02-08,ACC-1197,84,924,1,82.23
2026-02-08,ACC-1198,403,1612,8,85.66
2026-02-08,ACC-1199,163,815,2,87.64
2026-02-08,ACC-1200,80,880,2,92.29
2026-02-08,ACC-1201,626,3130,8,79.71
2026-02-08,ACC-1202,159,1272,5,76.1
2026-02-08,ACC-1203,50,400,2,86.31
2026-02-08,ACC-1204,444,5328,15,73.08
2026-02-08,ACC-1205,192,1920,3,87.54
2026-02-08,ACC-1206,86,946,2,81.63
2026-02-08,ACC-1207,665,5320,30,91.48
2026-02-08,ACC-1208,136,816,4,75.39
2026-02-08,ACC-1209,60,420,1,85.0
2026-02-08,ACC-1210,640,2560,18,91.81
2026-02-08,ACC-1211,244,1952,10,89.62
2026-02-08,ACC-1212,78,312,1,93.94
2026-02-08,ACC-1213,496,1984,7,81.46
2026-02-08,ACC-1214,220,2200,6,91.15
2026-02-08,ACC-1215,81,648,1,92.0
2026-02-08,ACC-1216,445,1780,19,85.06
2026-02-08,ACC-1217,141,705,3,91.7
2026-02-08,ACC-1218,71,284,1,80.17
2026-02-08,ACC-1219,463,4167,20,75.15
2026-02-08,ACC-1220,197,1773,7,81.85
2026-02-08,ACC-1221,80,800,3,84.49
2026-02-08,ACC-1222,415,4150,19,89.12
2026-02-08,ACC-1223,244,2928,10,79.14
2026-02-08,ACC-1224,84,336,0,92.03
2026-02-08,ACC-1225,671,3355,11,72.17
2026-02-08,ACC-1226,210,1680,2,77.74
2026-02-08,ACC-1227,64,576,2,91.25
2026-02-08,ACC-1228,586,5274,14,93.12
2026-02-08,ACC-1229,170,680,2,89.51
2026-02-08,ACC-1230,48,432,1,79.16
2026-02-08,ACC-1231,512,6144,21,72.81
2026-02-08,ACC-1232,134,536,2,82.79
2026-02-08,ACC-1233,72,288,3,85.69
2026-02-08,ACC-1234,507,6084,25,79.78
2026-02-08,ACC-1235,172,1892,6,73.49
2026-02-08,ACC-1236,79,474,1,87.3
2026-02-08,ACC-1237,550,3300,22,87.36
2026-02-08,ACC-1238,137,1370,4,86.52
2026-02-08,ACC-1239,57,570,0,73.3
2026-02-15,ACC-1000,549,2196,15,76.45
2026-02-15,ACC-1001,230,2300,6,93.25
2026-02-15,ACC-1002,73,730,0,91.6
2026-02-15,ACC-1003,551,6612,12,75.09
2026-02-15,ACC-1004,232,1160,5,76.68
2026-02-15,ACC-1005,80,640,1,82.09
2026-02-15,ACC-1006,519,6228,21,76.63
2026-02-15,ACC-1007,162,1296,3,77.78
2026-02-15,ACC-1008,87,870,2,80.43
2026-02-15,ACC-1009,487,3896,11,84.92
2026-02-15,ACC-1010,222,2220,6,77.59
2026-02-15,ACC-1011,83,913,3,88.64
2026-02-15,ACC-1012,674,2696,10,77.57
2026-02-15,ACC-1013,134,1206,4,95.26
2026-02-15,ACC-1014,82,574,3,88.88
2026-02-15,ACC-1015,531,2655,21,91.59
2026-02-15,ACC-1016,185,1480,4,85.47
2026-02-15,ACC-1017,64,640,1,85.27
2026-02-15,ACC-1018,410,4100,11,86.88
2026-02-15,ACC-1019,147,882,5,75.49
2026-02-15,ACC-1020,77,693,3,86.57
2026-02-15,ACC-1021,395,4345,12,88.7
2026-02-15,ACC-1022,171,684,3,77.27
2026-02-15,ACC-1023,57,684,1,84.72
2026-02-15,ACC-1024,598,5980,27,86.17
2026-02-15,ACC-1025,211,1266,8,84.0
2026-02-15,ACC-1026,73,803,1,95.87
2026-02-15,ACC-1027,451,4961,13,75.91
2026-02-15,ACC-1028,196,1764,6,82.93
2026-02-15,ACC-1029,58,290,0,84.42
2026-02-15,ACC-1030,418,1672,8,77.58
2026-02-15,ACC-1031,212,1696,7,91.01
2026-02-15,ACC-1032,56,616,2,79.8
2026-02-15,ACC-1033,591,4728,28,91.45
2026-02-15,ACC-1034,244,2196,9,94.31
2026-02-15,ACC-1035,48,192,2,89.46
2026-02-15,ACC-1036,503,3521,24,69.25
2026-02-15,ACC-1037,189,1134,2,92.47
2026-02-15,ACC-1038,78,780,3,82.69
2026-02-15,ACC-1039,618,7416,20,81.08
2026-02-15,ACC-1040,235,2115,9,89.71
2026-02-15,ACC-1041,69,690,2,82.35
2026-02-15,ACC-1042,504,3024,11,90.6
2026-02-15,ACC-1043,225,1125,5,81.22
2026-02-15,ACC-1044,81,567,1,78.32
2026-02-15,ACC-1045,474,1896,20,72.95
2026-02-15,ACC-1046,180,720,2,86.23
2026-02-15,ACC-1047,53,212,0,80.52
2026-02-15,ACC-1048,644,7728,9,80.37
2026-02-15,ACC-1049,148,1036,4,94.41
2026-02-15,ACC-1050,57,627,2,74.1
2026-02-15,ACC-1051,707,8484,32,72.36
2026-02-15,ACC-1052,179,1611,1,78.46
2026-02-15,ACC-1053,52,364,2,80.06
2026-02-15,ACC-1054,463,5093,13,93.12
2026-02-15,ACC-1055,159,1431,6,83.57
2026-02-15,ACC-1056,75,525,3,80.06
2026-02-15,ACC-1057,636,3816,30,74.12
2026-02-15,ACC-1058,162,972,3,74.78
2026-02-15,ACC-1059,75,525,1,91.3
2026-02-15,ACC-1060,702,8424,23,78.01
2026-02-15,ACC-1061,204,1428,9,74.17
2026-02-15,ACC-1062,65,455,1,72.95
2026-02-15,ACC-1063,723,4338,13,87.93
2026-02-15,ACC-1064,229,2290,11,80.38
2026-02-15,ACC-1065,71,781,3,95.45
2026-02-15,ACC-1066,544,5440,7,81.82
2026-02-15,ACC-1067,238,2142,6,83.45
2026-02-15,ACC-1068,52,416,0,92.95
2026-02-15,ACC-1069,648,4536,28,71.12
2026-02-15,ACC-1070,141,987,5,88.78
2026-02-15,ACC-1071,52,208,1,81.91
2026-02-15,ACC-1072,487,5357,20,74.62
2026-02-15,ACC-1073,241,964,7,77.23
2026-02-15,ACC-1074,52,208,2,84.55
2026-02-15,ACC-1075,692,2768,7,94.97
2026-02-15,ACC-1076,172,688,8,87.46
2026-02-15,ACC-1077,62,310,2,79.79
2026-02-15,ACC-1078,472,4248,21,87.13
2026-02-15,ACC-1079,206,1442,8,82.0
2026-02-15,ACC-1080,68,272,2,87.87
2026-02-15,ACC-1081,410,2870,4,72.68
2026-02-15,ACC-1082,162,1296,3,79.21
2026-02-15,ACC-1083,69,690,3,84.76
2026-02-15,ACC-1084,439,2195,17,70.44
2026-02-15,ACC-1085,180,1440,8,73.06
2026-02-15,ACC-1086,47,376,1,82.28
2026-02-15,ACC-1087,588,5292,13,93.83
2026-02-15,ACC-1088,233,2796,5,93.45
2026-02-15,ACC-1089,84,588,2,82.5
2026-02-15,ACC-1090,513,6156,23,78.23
2026-02-15,ACC-1091,167,1670,4,88.38
2026-02-15,ACC-1092,59,531,0,72.16
2026-02-15,ACC-1093,626,6886,28,81.1
2026-02-15,ACC-1094,135,1350,5,77.19
2026-02-15,ACC-1095,48,432,0,88.66
2026-02-15,ACC-1096,519,3633,13,83.21
2026-02-15,ACC-1097,208,2080,5,81.4
2026-02-15,ACC-1098,53,265,2,80.95
2026-02-15,ACC-1099,571,2855,26,69.11
2026-02-15,ACC-1100,155,1705,5,83.96
2026-02-15,ACC-1101,79,395,2,86.22
2026-02-15,ACC-1102,454,4086,6,81.7
2026-02-15,ACC-1103,184,2208,4,83.05
2026-02-15,ACC-1104,74,814,1,79.24
2026-02-15,ACC-1105,532,5852,21,83.81
2026-02-15,ACC-1106,178,1246,2,91.82
2026-02-15,ACC-1107,51,306,0,82.31
2026-02-15,ACC-1108,678,8136,15,82.26
2026-02-15,ACC-1109,142,1704,3,87.58
2026-02-15,ACC-1110,55,440,1,87.73
2026-02-15,ACC-1111,389,1945,7,86.17
2026-02-15,ACC-1112,172,1892,5,74.52
2026-02-15,ACC-1113,47,376,1,84.65
2026-02-15,ACC-1114,538,4304,6,90.66
2026-02-15,ACC-1115,173,2076,5,83.15
2026-02-15,ACC-1116,74,740,1,95.12
2026-02-15,ACC-1117,398,3184,5,82.53
2026-02-15,ACC-1118,220,2420,3,83.64
2026-02-15,ACC-1119,64,320,1,78.87
2026-02-15,ACC-1120,532,2660,12,70.92
2026-02-15,ACC-1121,172,688,2,92.57
2026-02-15,ACC-1122,50,400,2,73.55
2026-02-15,ACC-1123,499,3992,11,84.9
2026-02-15,ACC-1124,247,1976,9,72.0
2026-02-15,ACC-1125,63,693,2,72.06
2026-02-15,ACC-1126,585,4095,8,94.04
2026-02-15,ACC-1127,195,1560,8,85.71
2026-02-15,ACC-1128,83,913,2,91.53
2026-02-15,ACC-1129,553,2212,17,87.68
2026-02-15,ACC-1130,174,870,2,77.42
2026-02-15,ACC-1131,67,804,0,93.41
2026-02-15,ACC-1132,439,5268,9,75.38
2026-02-15,ACC-1133,239,1434,5,71.43
2026-02-15,ACC-1134,57,285,1,78.79
2026-02-15,ACC-1135,420,3780,8,79.58
2026-02-15,ACC-1136,245,2940,11,84.94
2026-02-15,ACC-1137,76,532,3,75.24
2026-02-15,ACC-1138,656,3280,7,85.89
2026-02-15,ACC-1139,242,2904,8,72.93
2026-02-15,ACC-1140,62,558,2,74.67
2026-02-15,ACC-1141,651,3255,32,79.8
2026-02-15,ACC-1142,158,1264,7,84.59
2026-02-15,ACC-1143,76,684,1,75.82
2026-02-15,ACC-1144,587,7044,14,81.09
2026-02-15,ACC-1145,218,1526,3,80.36
2026-02-15,ACC-1146,86,516,2,73.11
2026-02-15,ACC-1147,578,5780,21,88.12
2026-02-15,ACC-1148,135,810,3,82.33
2026-02-15,ACC-1149,47,235,2,74.66
2026-02-15,ACC-1150,522,2088,9,74.77
2026-02-15,ACC-1151,152,1064,6,92.66
2026-02-15,ACC-1152,70,350,3,86.82
2026-02-15,ACC-1153,633,5697,31,71.41
2026-02-15,ACC-1154,233,1165,2,81.39
2026-02-15,ACC-1155,49,196,0,74.35
2026-02-15,ACC-1156,629,3145,28,90.8
2026-02-15,ACC-1157,244,1952,2,80.64
2026-02-15,ACC-1158,66,330,2,81.91
2026-02-15,ACC-1159,596,5960,10,84.01
2026-02-15,ACC-1160,188,1128,8,83.86
2026-02-15,ACC-1161,58,232,1,76.29
2026-02-15,ACC-1162,408,2040,12,80.72
2026-02-15,ACC-1163,197,1576,8,73.85
2026-02-15,ACC-1164,88,528,2,85.47
2026-02-15,ACC-1165,648,6480,24,84.02
2026-02-15,ACC-1166,151,1510,7,77.46
2026-02-15,ACC-1167,61,305,0,81.12
2026-02-15,ACC-1168,392,1568,13,84.76
2026-02-15,ACC-1169,168,1176,5,88.63
2026-02-15,ACC-1170,50,200,1,87.19
2026-02-15,ACC-1171,599,4792,16,82.68
2026-02-15,ACC-1172,150,600,5,90.44
2026-02-15,ACC-1173,76,456,1,86.48
2026-02-15,ACC-1174,618,2472,22,71.55
2026-02-15,ACC-1175,165,1320,6,71.64
2026-02-15,ACC-1176,72,432,2,72.56
2026-02-15,ACC-1177,630,6300,22,84.35
2026-02-15,ACC-1178,164,1312,5,82.09
2026-02-15,ACC-1179,79,711,3,88.6
2026-02-15,ACC-1180,458,2748,6,72.43
2026-02-15,ACC-1181,213,2343,10,75.22
2026-02-15,ACC-1182,54,540,1,75.17
2026-02-15,ACC-1183,440,3080,10,79.48
2026-02-15,ACC-1184,173,1557,8,72.59
2026-02-15,ACC-1185,50,550,1,91.87
2026-02-15,ACC-1186,574,6888,14,89.16
2026-02-15,ACC-1187,173,1903,6,89.39
2026-02-15,ACC-1188,56,224,2,88.1
2026-02-15,ACC-1189,535,6420,22,84.46
2026-02-15,ACC-1190,136,1496,4,91.87
2026-02-15,ACC-1191,56,672,1,74.82
2026-02-15,ACC-1192,407,4477,12,77.19
2026-02-15,ACC-1193,205,820,3,90.07
2026-02-15,ACC-1194,62,434,2,80.01
2026-02-15,ACC-1195,459,4131,6,84.24
2026-02-15,ACC-1196,216,1512,3,95.49
2026-02-15,ACC-1197,68,612,3,89.09
2026-02-15,ACC-1198,684,4788,23,90.62
2026-02-15,ACC-1199,166,996,3,73.73
2026-02-15,ACC-1200,66,726,1,90.47
2026-02-15,ACC-1201,655,5895,20,90.19
2026-02-15,ACC-1202,221,1547,10,94.65
2026-02-15,ACC-1203,76,836,2,74.04
2026-02-15,ACC-1204,423,3384,16,72.96
2026-02-15,ACC-1205,159,954,4,92.04
2026-02-15,ACC-1206,80,560,0,72.02
2026-02-15,ACC-1207,678,6780,32,72.3
2026-02-15,ACC-1208,202,1818,9,82.21
2026-02-15,ACC-1209,74,740,3,93.35
2026-02-15,ACC-1210,437,4370,9,84.69
2026-02-15,ACC-1211,200,1800,2,89.3
2026-02-15,ACC-1212,67,670,2,94.14
2026-02-15,ACC-1213,466,4660,16,86.77
2026-02-15,ACC-1214,236,1416,4,75.49
2026-02-15,ACC-1215,71,497,1,93.12
2026-02-15,ACC-1216,675,4050,25,70.98
2026-02-15,ACC-1217,206,1236,5,75.13
2026-02-15,ACC-1218,63,441,2,75.45
2026-02-15,ACC-1219,582,3492,10,78.19
2026-02-15,ACC-1220,226,2034,6,75.43
2026-02-15,ACC-1221,62,744,1,82.37
2026-02-15,ACC-1222,394,4334,14,80.76
2026-02-15,ACC-1223,226,1582,6,86.75
2026-02-15,ACC-1224,76,684,2,81.51
2026-02-15,ACC-1225,607,3035,18,79.91
2026-02-15,ACC-1226,154,1848,6,73.26
2026-02-15,ACC-1227,48,432,0,77.1
2026-02-15,ACC-1228,546,6006,8,72.88
2026-02-15,ACC-1229,227,2043,10,88.34
2026-02-15,ACC-1230,72,504,2,88.53
2026-02-15,ACC-1231,554,3878,9,74.7
2026-02-15,ACC-1232,148,888,3,85.59
2026-02-15,ACC-1233,78,936,2,94.54
2026-02-15,ACC-1234,628,2512,18,75.39
2026-02-15,ACC-1235,200,1000,3,72.72
2026-02-15,ACC-1236,74,814,2,78.0
2026-02-15,ACC-1237,597,2985,12,76.65
2026-02-15,ACC-1238,228,2052,3,82.25
2026-02-15,ACC-1239,87,870,1,89.85
2026-02-22,ACC-1000,630,6930,30,86.94
2026-02-22,ACC-1001,246,2706,5,93.45
2026-02-22,ACC-1002,51,306,0,93.18
2026-02-22,ACC-1003,462,5082,13,93.13
2026-02-22,ACC-1004,146,1314,7,85.12
2026-02-22,ACC-1005,83,996,2,81.57
2026-02-22,ACC-1006,564,6768,22,77.53
2026-02-22,ACC-1007,174,870,4,83.57
2026-02-22,ACC-1008,69,828,2,76.15
2026-02-22,ACC-1009,611,4888,12,84.34
2026-02-22,ACC-1010,204,816,2,72.01
2026-02-22,ACC-1011,82,328,2,91.65
2026-02-22,ACC-1012,516,5160,16,89.04
2026-02-22,ACC-1013,146,1168,3,89.01
2026-02-22,ACC-1014,54,648,1,86.21
2026-02-22,ACC-1015,495,3465,6,73.33
2026-02-22,ACC-1016,235,940,10,80.2
2026-02-22,ACC-1017,88,1056,0,79.17
2026-02-22,ACC-1018,601,5409,13,85.39
2026-02-22,ACC-1019,205,1435,4,82.14
2026-02-22,ACC-1020,76,760,1,78.58
2026-02-22,ACC-1021,552,5520,25,82.96
2026-02-22,ACC-1022,149,745,2,91.3
2026-02-22,ACC-1023,63,315,1,88.08
2026-02-22,ACC-1024,391,2346,5,91.02
2026-02-22,ACC-1025,214,1498,2,92.63
2026-02-22,ACC-1026,72,288,3,73.29
2026-02-22,ACC-1027,706,4942,21,69.88
2026-02-22,ACC-1028,194,2328,7,87.69
2026-02-22,ACC-1029,60,600,2,77.31
2026-02-22,ACC-1030,614,2456,15,79.17
2026-02-22,ACC-1031,153,1377,5,74.07
2026-02-22,ACC-1032,61,305,2,87.82
2026-02-22,ACC-1033,716,3580,21,75.97
2026-02-22,ACC-1034,226,2034,6,73.07
2026-02-22,ACC-1035,60,300,2,87.32
2026-02-22,ACC-1036,450,5400,9,79.13
2026-02-22,ACC-1037,134,1206,5,92.3
2026-02-22,ACC-1038,55,440,1,74.46
2026-02-22,ACC-1039,476,5236,10,81.26
2026-02-22,ACC-1040,205,2050,2,91.85
2026-02-22,ACC-1041,52,312,2,95.32
2026-02-22,ACC-1042,578,5202,26,81.67
2026-02-22,ACC-1043,189,2079,6,75.07
2026-02-22,ACC-1044,88,616,4,92.42
2026-02-22,ACC-1045,469,5159,11,80.84
2026-02-22,ACC-1046,202,1010,7,85.03
2026-02-22,ACC-1047,67,603,2,80.79
2026-02-22,ACC-1048,473,2365,12,75.44
2026-02-22,ACC-1049,211,1055,9,80.66
2026-02-22,ACC-1050,49,196,2,78.24
2026-02-22,ACC-1051,475,3325,8,80.41
2026-02-22,ACC-1052,237,2133,3,91.05
2026-02-22,ACC-1053,47,235,1,93.96
2026-02-22,ACC-1054,679,8148,19,77.85
2026-02-22,ACC-1055,247,1235,7,94.79
2026-02-22,ACC-1056,76,760,2,83.63
2026-02-22,ACC-1057,558,2232,19,78.88
2026-02-22,ACC-1058,153,1377,2,93.92
2026-02-22,ACC-1059,81,810,3,92.08
2026-02-22,ACC-1060,438,5256,10,77.37
2026-02-22,ACC-1061,242,1936,7,91.13
2026-02-22,ACC-1062,77,924,3,74.76
2026-02-22,ACC-1063,575,6900,11,74.02
2026-02-22,ACC-1064,224,896,5,76.22
2026-02-22,ACC-1065,72,576,3,78.04
2026-02-22,ACC-1066,661,7271,11,94.57
2026-02-22,ACC-1067,176,1056,6,82.98
2026-02-22,ACC-1068,64,320,2,93.29
2026-02-22,ACC-1069,724,7240,21,81.49
2026-02-22,ACC-1070,204,1836,5,81.61
2026-02-22,ACC-1071,57,342,2,79.47
2026-02-22,ACC-1072,389,4279,9,73.19
2026-02-22,ACC-1073,135,1620,6,80.53
2026-02-22,ACC-1074,78,546,2,91.25
2026-02-22,ACC-1075,599,4792,13,83.09
2026-02-22,ACC-1076,193,1351,4,81.4
2026-02-22,ACC-1077,60,300,1,84.25
2026-02-22,ACC-1078,519,5190,7,85.03
2026-02-22,ACC-1079,234,1872,6,93.11
2026-02-22,ACC-1080,64,576,2,83.82
2026-02-22,ACC-1081,577,5193,26,69.35
2026-02-22,ACC-1082,205,1230,4,89.39
2026-02-22,ACC-1083,66,462,1,71.94
2026-02-22,ACC-1084,666,6660,16,77.86
2026-02-22,ACC-1085,174,1218,3,90.13
2026-02-22,ACC-1086,84,504,3,93.79
2026-02-22,ACC-1087,698,5584,8,81.57
2026-02-22,ACC-1088,240,2640,8,84.02
2026-02-22,ACC-1089,83,332,2,82.79
2026-02-22,ACC-1090,564,4512,21,88.32
2026-02-22,ACC-1091,144,1152,6,81.55
2026-02-22,ACC-1092,69,828,1,79.64
2026-02-22,ACC-1093,406,3248,14,81.1
2026-02-22,ACC-1094,163,1630,2,90.03
2026-02-22,ACC-1095,72,648,2,82.48
2026-02-22,ACC-1096,612,2448,28,75.98
2026-02-22,ACC-1097,146,1460,5,81.1
2026-02-22,ACC-1098,64,448,1,84.96
2026-02-22,ACC-1099,604,6644,11,72.07
2026-02-22,ACC-1100,175,1925,7,71.74
2026-02-22,ACC-1101,71,852,1,79.74
2026-02-22,ACC-1102,519,2595,5,73.53
2026-02-22,ACC-1103,162,1782,5,90.2
2026-02-22,ACC-1104,81,891,0,93.46
2026-02-22,ACC-1105,578,3468,11,74.58
2026-02-22,ACC-1106,189,1701,4,94.15
2026-02-22,ACC-1107,61,488,1,79.98
2026-02-22,ACC-1108,628,5024,27,69.0
2026-02-22,ACC-1109,234,936,9,86.19
2026-02-22,ACC-1110,54,270,2,87.62
2026-02-22,ACC-1111,457,2742,14,73.33
2026-02-22,ACC-1112,160,1440,2,81.71
2026-02-22,ACC-1113,65,715,1,79.97
2026-02-22,ACC-1114,447,5364,12,75.58
2026-02-22,ACC-1115,159,1431,6,79.69
2026-02-22,ACC-1116,56,504,0,74.56
2026-02-22,ACC-1117,387,1935,13,85.95
2026-02-22,ACC-1118,244,1464,12,76.95
2026-02-22,ACC-1119,55,220,1,72.79
2026-02-22,ACC-1120,660,3300,25,82.88
2026-02-22,ACC-1121,142,1420,3,76.33
2026-02-22,ACC-1122,76,608,3,88.48
2026-02-22,ACC-1123,540,5940,16,72.11
2026-02-22,ACC-1124,149,1341,4,72.63
2026-02-22,ACC-1125,63,378,3,94.47
2026-02-22,ACC-1126,623,4361,19,77.59
2026-02-22,ACC-1127,234,2340,7,75.45
2026-02-22,ACC-1128,47,282,2,76.17
2026-02-22,ACC-1129,448,2240,8,73.54
2026-02-22,ACC-1130,166,664,7,72.75
2026-02-22,ACC-1131,50,400,0,72.94
2026-02-22,ACC-1132,454,2724,11,87.55
2026-02-22,ACC-1133,179,1790,5,94.7
2026-02-22,ACC-1134,81,972,3,87.02
2026-02-22,ACC-1135,584,5840,25,79.39
2026-02-22,ACC-1136,194,1746,5,85.33
2026-02-22,ACC-1137,63,378,3,88.84
2026-02-22,ACC-1138,718,5026,19,81.04
2026-02-22,ACC-1139,178,1424,4,75.52
2026-02-22,ACC-1140,48,480,1,79.78
2026-02-22,ACC-1141,387,1935,12,78.25
2026-02-22,ACC-1142,200,1800,5,86.29
2026-02-22,ACC-1143,60,300,1,87.71
2026-02-22,ACC-1144,521,2605,25,87.75
2026-02-22,ACC-1145,227,2497,9,74.09
2026-02-22,ACC-1146,87,957,3,74.29
2026-02-22,ACC-1147,555,4995,27,79.28
2026-02-22,ACC-1148,204,2448,3,94.06
2026-02-22,ACC-1149,55,495,1,94.45
2026-02-22,ACC-1150,487,4383,23,85.91
2026-02-22,ACC-1151,136,952,2,95.34
2026-02-22,ACC-1152,70,630,2,90.44
2026-02-22,ACC-1153,631,6941,27,81.49
2026-02-22,ACC-1154,143,715,6,74.71
2026-02-22,ACC-1155,82,984,2,90.19
2026-02-22,ACC-1156,585,5265,9,83.19
2026-02-22,ACC-1157,202,1616,2,80.18
2026-02-22,ACC-1158,49,343,1,72.75
2026-02-22,ACC-1159,704,8448,27,91.61
2026-02-22,ACC-1160,176,1584,3,94.46
2026-02-22,ACC-1161,58,522,2,77.02
2026-02-22,ACC-1162,637,5733,26,90.05
2026-02-22,ACC-1163,178,1424,5,86.49
2026-02-22,ACC-1164,83,913,3,94.38
2026-02-22,ACC-1165,469,2814,22,90.9
2026-02-22,ACC-1166,227,1362,8,77.11
2026-02-22,ACC-1167,80,480,1,81.94
2026-02-22,ACC-1168,392,2352,13,77.36
2026-02-22,ACC-1169,159,1908,3,85.35
2026-02-22,ACC-1170,60,360,1,81.05
2026-02-22,ACC-1171,386,4246,5,85.48
2026-02-22,ACC-1172,183,732,2,72.21
2026-02-22,ACC-1173,68,544,2,78.45
2026-02-22,ACC-1174,461,5071,10,83.07
2026-02-22,ACC-1175,229,2061,2,94.39
2026-02-22,ACC-1176,72,576,1,78.9
2026-02-22,ACC-1177,546,2730,27,80.57
2026-02-22,ACC-1178,173,1038,5,88.79
2026-02-22,ACC-1179,79,711,2,77.75
2026-02-22,ACC-1180,628,3768,24,76.75
2026-02-22,ACC-1181,224,2240,2,94.14
2026-02-22,ACC-1182,85,765,4,74.14
2026-02-22,ACC-1183,565,3955,15,90.86
2026-02-22,ACC-1184,216,1728,4,72.03
2026-02-22,ACC-1185,51,204,0,75.4
2026-02-22,ACC-1186,613,3065,18,91.49
2026-02-22,ACC-1187,245,1225,4,79.79
2026-02-22,ACC-1188,68,748,1,80.38
2026-02-22,ACC-1189,703,8436,27,88.99
2026-02-22,ACC-1190,205,1845,2,88.47
2026-02-22,ACC-1191,69,414,0,86.94
2026-02-22,ACC-1192,414,4140,5,93.49
2026-02-22,ACC-1193,173,1903,6,74.16
2026-02-22,ACC-1194,57,228,1,73.69
2026-02-22,ACC-1195,402,1608,7,85.46
2026-02-22,ACC-1196,225,900,4,72.6
2026-02-22,ACC-1197,50,600,1,74.64
2026-02-22,ACC-1198,418,3344,16,89.56
2026-02-22,ACC-1199,193,1351,7,90.33
2026-02-22,ACC-1200,80,720,1,77.22
2026-02-22,ACC-1201,482,2892,12,92.68
2026-02-22,ACC-1202,176,1408,6,73.86
2026-02-22,ACC-1203,64,320,0,72.66
2026-02-22,ACC-1204,595,4760,18,76.36
2026-02-22,ACC-1205,138,1518,5,87.72
2026-02-22,ACC-1206,63,630,2,86.27
2026-02-22,ACC-1207,536,2144,9,84.03
2026-02-22,ACC-1208,172,1204,3,91.64
2026-02-22,ACC-1209,50,450,2,75.71
2026-02-22,ACC-1210,623,3738,16,72.76
2026-02-22,ACC-1211,201,1206,5,91.71
2026-02-22,ACC-1212,64,384,1,77.76
2026-02-22,ACC-1213,387,4644,10,92.92
2026-02-22,ACC-1214,157,628,3,88.8
2026-02-22,ACC-1215,60,300,2,77.53
2026-02-22,ACC-1216,433,4763,16,74.14
2026-02-22,ACC-1217,179,1074,8,87.94
2026-02-22,ACC-1218,87,696,1,77.47
2026-02-22,ACC-1219,721,7931,21,75.0
2026-02-22,ACC-1220,242,2662,6,73.4
2026-02-22,ACC-1221,59,590,1,81.16
2026-02-22,ACC-1222,541,3787,12,78.66
2026-02-22,ACC-1223,175,875,5,75.59
2026-02-22,ACC-1224,74,888,1,83.85
2026-02-22,ACC-1225,521,2084,8,80.53
2026-02-22,ACC-1226,219,1752,2,73.34
2026-02-22,ACC-1227,60,720,1,88.12
2026-02-22,ACC-1228,652,7172,12,74.06
2026-02-22,ACC-1229,177,1062,6,91.67
2026-02-22,ACC-1230,87,1044,3,76.0
2026-02-22,ACC-1231,541,2164,20,86.97
2026-02-22,ACC-1232,133,1064,6,79.97
2026-02-22,ACC-1233,51,612,1,74.52
2026-02-22,ACC-1234,704,3520,12,89.25
2026-02-22,ACC-1235,207,828,9,83.5
2026-02-22,ACC-1236,66,528,1,93.84
2026-02-22,ACC-1237,537,3759,19,93.37
2026-02-22,ACC-1238,221,1768,6,91.0
2026-02-22,ACC-1239,64,256,1,86.68
2026-03-01,ACC-1000,475,1900,15,75.15
2026-03-01,ACC-1001,230,1380,9,73.66
2026-03-01,ACC-1002,88,704,1,86.32
2026-03-01,ACC-1003,389,1945,4,76.42
2026-03-01,ACC-1004,168,2016,1,83.98
