booking_date,region_code,account_id,product_family,booking_amount_usd,target_amount_usd,discount_pct,channel
2025-12-31,AF,ACC-1155,security-analytics,1427.87,1647.49,0.116,direct
2025-12-31,LA,ACC-1177,core-monitoring,8056.44,9522.43,0.1,partner
2025-12-31,LA,ACC-1219,core-monitoring,5837.02,8557.05,0.062,digital
2026-01-01,NA,ACC-1000,core-monitoring,6886.95,12099.98,0.135,direct
2026-01-01,LA,ACC-1015,core-monitoring,5796.69,7084.83,0.173,direct
2026-01-01,ME,ACC-1022,automation-suite,5541.92,7135.79,0.14,digital
2026-01-01,NA,ACC-1036,core-monitoring,13740.0,15316.62,0.068,partner
2026-01-01,ME,ACC-1040,automation-suite,4557.29,5972.19,0.082,direct
2026-01-01,EU,ACC-1043,automation-suite,3505.49,5001.71,0.09,direct
2026-01-01,AP,ACC-1056,security-analytics,2495.75,3740.49,0.075,partner
2026-01-01,LA,ACC-1069,core-monitoring,6448.24,12182.53,0.028,digital
2026-01-01,AP,ACC-1074,security-analytics,2200.58,2902.99,0.094,digital
2026-01-01,AF,ACC-1077,security-analytics,1192.42,2059.11,0.111,direct
2026-01-01,LA,ACC-1081,core-monitoring,5924.12,7886.78,0.041,direct
2026-01-01,AF,ACC-1083,security-analytics,2727.65,3361.23,0.154,digital
2026-01-01,LA,ACC-1111,core-monitoring,12543.5,17000.78,0.057,partner
2026-01-01,AF,ACC-1113,security-analytics,2623.33,3032.05,0.077,direct
2026-01-01,AF,ACC-1113,security-analytics,1615.49,3032.05,0.025,partner
2026-01-01,ME,ACC-1124,automation-suite,2556.7,4083.75,0.156,digital
2026-01-01,ME,ACC-1124,automation-suite,3731.75,4083.75,0.137,digital
2026-01-01,LA,ACC-1129,core-monitoring,4344.68,7845.7,0.031,partner
2026-01-01,ME,ACC-1136,automation-suite,4955.44,8255.46,0.144,direct
2026-01-01,EU,ACC-1199,automation-suite,1626.24,2729.92,0.058,digital
2026-01-01,AP,ACC-1200,security-analytics,1971.63,2808.05,0.16,direct
2026-01-01,LA,ACC-1219,core-monitoring,5596.7,8557.05,0.103,direct
2026-01-02,LA,ACC-1003,core-monitoring,7847.11,11509.25,0.038,direct
2026-01-02,ME,ACC-1016,automation-suite,6517.08,8366.12,0.138,partner
2026-01-02,AF,ACC-1017,security-analytics,1179.45,2215.12,0.061,partner
2026-01-02,EU,ACC-1019,automation-suite,3817.12,4149.56,0.113,digital
2026-01-02,EU,ACC-1037,automation-suite,6247.06,8096.93,0.07,direct
2026-01-02,EU,ACC-1037,automation-suite,5669.82,8096.93,0.179,direct
2026-01-02,LA,ACC-1063,core-monitoring,6140.42,7417.95,0.131,direct
2026-01-02,LA,ACC-1075,core-monitoring,3918.25,7184.62,0.181,direct
2026-01-02,LA,ACC-1087,core-monitoring,9593.1,15362.33,0.187,direct
2026-01-02,AF,ACC-1089,security-analytics,1614.94,2822.53,0.135,partner
2026-01-02,NA,ACC-1090,core-monitoring,3070.11,4927.75,0.021,direct
2026-01-02,EU,ACC-1091,automation-suite,8016.13,8719.37,0.041,direct
2026-01-02,ME,ACC-1118,automation-suite,2477.51,3116.19,0.117,direct
2026-01-02,LA,ACC-1123,core-monitoring,3695.01,5403.75,0.08,partner
2026-01-02,LA,ACC-1129,core-monitoring,6690.14,7845.7,0.081,direct
2026-01-02,AP,ACC-1140,security-analytics,754.92,1397.65,0.076,partner
2026-01-02,NA,ACC-1144,core-monitoring,3479.52,6278.4,0.039,direct
2026-01-02,NA,ACC-1144,core-monitoring,3610.6,6278.4,0.104,partner
2026-01-02,ME,ACC-1148,automation-suite,6215.25,7866.61,0.122,digital
2026-01-02,NA,ACC-1162,core-monitoring,9270.25,15202.2,0.139,digital
2026-01-02,EU,ACC-1169,automation-suite,7919.84,8831.73,0.189,digital
2026-01-02,AF,ACC-1185,security-analytics,593.2,1146.06,0.072,digital
2026-01-02,ME,ACC-1190,automation-suite,3887.29,4464.81,0.101,digital
2026-01-02,NA,ACC-1198,core-monitoring,4915.35,5703.45,0.151,partner
2026-01-02,ME,ACC-1202,automation-suite,3833.56,5966.68,0.172,direct
2026-01-02,EU,ACC-1205,automation-suite,7751.47,9003.38,0.079,direct
2026-01-02,EU,ACC-1205,automation-suite,6474.8,9003.38,0.037,partner
2026-01-02,EU,ACC-1229,automation-suite,5060.18,5842.99,0.138,partner
2026-01-02,EU,ACC-1235,automation-suite,4231.87,4887.98,0.107,partner
2026-01-03,LA,ACC-1003,core-monitoring,7311.53,11509.25,0.02,partner
2026-01-03,AF,ACC-1005,security-analytics,966.0,1182.73,0.186,digital
2026-01-03,EU,ACC-1025,automation-suite,3161.77,4873.46,0.073,direct
2026-01-03,EU,ACC-1031,automation-suite,5380.99,8201.96,0.122,direct
2026-01-03,AF,ACC-1035,security-analytics,2335.88,3764.97,0.022,digital
2026-01-03,EU,ACC-1073,automation-suite,4566.12,8335.95,0.187,digital
2026-01-03,AF,ACC-1101,security-analytics,986.94,1177.29,0.136,direct
2026-01-03,EU,ACC-1103,automation-suite,3493.21,5769.77,0.16,partner
2026-01-03,EU,ACC-1127,automation-suite,2712.45,3299.43,0.048,direct
2026-01-03,AP,ACC-1134,security-analytics,976.64,1238.04,0.145,partner
2026-01-03,ME,ACC-1136,automation-suite,5246.24,8255.46,0.189,partner
2026-01-03,AP,ACC-1146,security-analytics,1599.89,2993.53,0.171,partner
2026-01-03,AF,ACC-1149,security-analytics,2762.47,3115.98,0.157,partner
2026-01-03,ME,ACC-1154,automation-suite,4875.16,6776.01,0.078,partner
2026-01-03,AP,ACC-1158,security-analytics,2309.04,2669.26,0.049,digital
2026-01-03,LA,ACC-1171,core-monitoring,7562.43,11898.2,0.112,partner
2026-01-03,ME,ACC-1178,automation-suite,2898.41,3750.45,0.173,digital
2026-01-03,EU,ACC-1187,automation-suite,2823.82,4420.88,0.03,digital
2026-01-03,AF,ACC-1203,security-analytics,2231.12,2561.89,0.158,digital
2026-01-03,ME,ACC-1214,automation-suite,3608.78,5315.74,0.158,partner
2026-01-03,NA,ACC-1228,core-monitoring,11234.33,15467.43,0.187,partner
2026-01-03,ME,ACC-1238,automation-suite,4084.11,5137.41,0.071,digital
2026-01-04,ME,ACC-1004,automation-suite,2545.8,2906.7,0.184,digital
2026-01-04,EU,ACC-1007,automation-suite,2756.65,3011.73,0.041,direct
2026-01-04,ME,ACC-1010,automation-suite,5069.96,5791.77,0.051,partner
2026-01-04,AF,ACC-1011,security-analytics,2802.61,3242.2,0.134,digital
2026-01-04,ME,ACC-1022,automation-suite,5586.42,7135.79,0.03,partner
2026-01-04,AP,ACC-1026,security-analytics,3166.54,3910.82,0.061,direct
2026-01-04,LA,ACC-1027,core-monitoring,5513.04,6933.08,0.034,partner
2026-01-04,EU,ACC-1031,automation-suite,6784.8,8201.96,0.141,digital
2026-01-04,ME,ACC-1040,automation-suite,3924.02,5972.19,0.048,partner
2026-01-04,AP,ACC-1044,security-analytics,3621.55,4039.65,0.156,digital
2026-01-04,AP,ACC-1050,security-analytics,1510.88,2695.18,0.126,direct
2026-01-04,AF,ACC-1059,security-analytics,1382.28,2606.8,0.133,direct
2026-01-04,AP,ACC-1068,security-analytics,1727.37,3128.71,0.124,digital
2026-01-04,AF,ACC-1071,security-analytics,1344.5,1526.31,0.077,partner
2026-01-04,NA,ACC-1084,core-monitoring,7216.06,8740.9,0.083,partner
2026-01-04,AP,ACC-1110,security-analytics,3157.99,3961.98,0.035,digital
2026-01-04,LA,ACC-1117,core-monitoring,12373.31,14623.0,0.058,digital
2026-01-04,LA,ACC-1135,core-monitoring,5021.94,7022.55,0.189,direct
2026-01-04,ME,ACC-1142,automation-suite,3742.12,6408.59,0.17,direct
2026-01-04,LA,ACC-1177,core-monitoring,7353.86,9522.43,0.073,direct
2026-01-04,NA,ACC-1180,core-monitoring,15286.74,17101.92,0.039,partner
2026-01-04,EU,ACC-1187,automation-suite,3899.52,4420.88,0.029,digital
2026-01-04,AP,ACC-1194,security-analytics,945.02,1401.66,0.038,partner
2026-01-04,AP,ACC-1206,security-analytics,3112.07,3443.31,0.047,direct
2026-01-04,AF,ACC-1209,security-analytics,1771.15,2811.96,0.164,direct
2026-01-04,AP,ACC-1212,security-analytics,1853.29,2722.68,0.027,partner
2026-01-04,AF,ACC-1239,security-analytics,1340.23,1853.5,0.046,digital
2026-01-05,AP,ACC-1002,security-analytics,1887.78,3265.92,0.067,partner
2026-01-05,EU,ACC-1007,automation-suite,1819.83,3011.73,0.187,digital
2026-01-05,LA,ACC-1009,core-monitoring,9786.17,14010.38,0.048,direct
2026-01-05,ME,ACC-1046,automation-suite,3080.42,4073.14,0.083,digital
2026-01-05,LA,ACC-1051,core-monitoring,6288.02,11457.98,0.131,direct
2026-01-05,NA,ACC-1060,core-monitoring,6338.36,7393.78,0.024,partner
2026-01-05,AF,ACC-1071,security-analytics,1312.98,1526.31,0.111,partner
2026-01-05,LA,ACC-1075,core-monitoring,4441.92,7184.62,0.03,digital
2026-01-05,AF,ACC-1083,security-analytics,2548.8,3361.23,0.153,direct
2026-01-05,AP,ACC-1086,security-analytics,2454.72,3551.94,0.113,direct
2026-01-05,ME,ACC-1088,automation-suite,4522.61,5611.0,0.079,partner
2026-01-05,NA,ACC-1096,core-monitoring,8825.81,11653.2,0.041,partner
2026-01-05,EU,ACC-1109,automation-suite,2419.66,3763.75,0.1,digital
2026-01-05,AP,ACC-1122,security-analytics,1641.31,2086.88,0.08,direct
2026-01-05,AF,ACC-1131,security-analytics,3717.24,4025.74,0.12,direct
2026-01-05,AP,ACC-1158,security-analytics,1500.03,2669.26,0.131,direct
2026-01-05,AF,ACC-1173,security-analytics,1302.19,2293.42,0.04,partner
2026-01-05,NA,ACC-1174,core-monitoring,3261.28,5648.18,0.096,digital
2026-01-05,EU,ACC-1181,automation-suite,5879.07,6855.92,0.046,partner
2026-01-05,ME,ACC-1184,automation-suite,3632.18,4453.45,0.049,direct
2026-01-05,AF,ACC-1191,security-analytics,1631.21,2338.02,0.033,digital
2026-01-05,LA,ACC-1195,core-monitoring,8634.28,9577.23,0.09,direct
2026-01-05,AF,ACC-1215,security-analytics,2305.77,3500.78,0.052,digital
2026-01-05,LA,ACC-1219,core-monitoring,5003.71,8557.05,0.163,direct
2026-01-05,LA,ACC-1225,core-monitoring,12635.62,17146.1,0.173,partner
2026-01-05,ME,ACC-1238,automation-suite,4618.86,5137.41,0.151,direct
2026-01-06,AP,ACC-1002,security-analytics,2820.08,3265.92,0.065,partner
2026-01-06,LA,ACC-1015,core-monitoring,6199.44,7084.83,0.128,partner
2026-01-06,LA,ACC-1039,core-monitoring,4607.71,5850.45,0.177,direct
2026-01-06,AF,ACC-1059,security-analytics,2336.2,2606.8,0.031,partner
2026-01-06,LA,ACC-1069,core-monitoring,6950.59,12182.53,0.123,partner
2026-01-06,NA,ACC-1072,core-monitoring,5094.26,8147.78,0.138,digital
2026-01-06,NA,ACC-1084,core-monitoring,6457.65,8740.9,0.164,digital
2026-01-06,LA,ACC-1087,core-monitoring,13444.91,15362.33,0.125,direct
2026-01-06,NA,ACC-1090,core-monitoring,2956.0,4927.75,0.035,partner
2026-01-06,ME,ACC-1100,automation-suite,8009.91,9049.81,0.096,digital
2026-01-06,ME,ACC-1106,automation-suite,3197.43,4853.51,0.113,direct
2026-01-06,AP,ACC-1128,security-analytics,2295.19,3242.92,0.089,direct
2026-01-06,NA,ACC-1132,core-monitoring,6306.79,7098.68,0.071,partner
2026-01-06,EU,ACC-1133,automation-suite,4411.0,7237.25,0.022,digital
2026-01-06,LA,ACC-1141,core-monitoring,13424.07,17083.35,0.151,direct
2026-01-06,AF,ACC-1143,security-analytics,1784.46,2792.43,0.163,direct
2026-01-06,AF,ACC-1173,security-analytics,1521.64,2293.42,0.105,partner
2026-01-06,NA,ACC-1186,core-monitoring,9492.65,12209.33,0.145,digital
2026-01-06,EU,ACC-1193,automation-suite,4001.13,4892.27,0.18,direct
2026-01-06,ME,ACC-1196,automation-suite,1818.05,3521.61,0.071,digital
2026-01-06,EU,ACC-1205,automation-suite,5078.09,9003.38,0.076,partner
2026-01-06,LA,ACC-1207,core-monitoring,6825.13,10375.48,0.027,digital
2026-01-06,AF,ACC-1221,security-analytics,2370.7,3428.23,0.026,partner
2026-01-06,AP,ACC-1224,security-analytics,1395.93,2479.9,0.066,direct
2026-01-06,LA,ACC-1231,core-monitoring,3261.72,4926.35,0.147,partner
2026-01-07,AP,ACC-1002,security-analytics,2356.79,3265.92,0.146,digital
2026-01-07,EU,ACC-1013,automation-suite,6276.38,7975.29,0.061,partner
2026-01-07,AF,ACC-1029,security-analytics,1483.39,2741.89,0.126,partner
2026-01-07,AF,ACC-1125,security-analytics,3299.77,3597.88,0.077,direct
2026-01-07,AF,ACC-1137,security-analytics,1589.69,2442.38,0.046,digital
2026-01-07,AP,ACC-1140,security-analytics,1134.15,1397.65,0.033,partner
2026-01-07,AP,ACC-1152,security-analytics,2180.6,2742.93,0.088,digital
2026-01-07,NA,ACC-1156,core-monitoring,3433.38,4999.85,0.022,partner
2026-01-07,ME,ACC-1172,automation-suite,5363.67,9040.47,0.022,partner
2026-01-07,LA,ACC-1183,core-monitoring,3311.95,4541.2,0.188,partner
2026-01-07,AF,ACC-1185,security-analytics,741.45,1146.06,0.046,partner
2026-01-07,LA,ACC-1195,core-monitoring,6984.13,9577.23,0.023,direct
2026-01-07,NA,ACC-1204,core-monitoring,4402.87,6797.25,0.058,digital
2026-01-07,AP,ACC-1206,security-analytics,2268.88,3443.31,0.068,partner
2026-01-08,AP,ACC-1008,security-analytics,1538.94,1762.11,0.1,partner
2026-01-08,AF,ACC-1047,security-analytics,1135.74,1635.66,0.097,digital
2026-01-08,NA,ACC-1066,core-monitoring,6589.35,8342.58,0.111,direct
2026-01-08,EU,ACC-1067,automation-suite,3562.53,4456.49,0.034,partner
2026-01-08,ME,ACC-1082,automation-suite,1628.39,3053.6,0.174,digital
2026-01-08,ME,ACC-1082,automation-suite,1737.1,3053.6,0.161,direct
2026-01-08,LA,ACC-1135,core-monitoring,5655.93,7022.55,0.1,direct
2026-01-08,EU,ACC-1145,automation-suite,2688.64,4120.53,0.119,partner
2026-01-08,AP,ACC-1152,security-analytics,2524.19,2742.93,0.101,direct
2026-01-08,EU,ACC-1163,automation-suite,5101.89,8518.0,0.036,direct
2026-01-08,AP,ACC-1164,security-analytics,2392.45,3774.01,0.155,direct
2026-01-08,LA,ACC-1165,core-monitoring,6913.29,7557.18,0.036,direct
2026-01-08,AF,ACC-1167,security-analytics,1757.94,2172.33,0.047,digital
2026-01-08,LA,ACC-1171,core-monitoring,7636.28,11898.2,0.119,digital
2026-01-08,EU,ACC-1175,automation-suite,5551.64,9038.64,0.046,partner
2026-01-08,EU,ACC-1181,automation-suite,5311.36,6855.92,0.1,partner
2026-01-08,EU,ACC-1181,automation-suite,3794.53,6855.92,0.039,direct
2026-01-08,ME,ACC-1184,automation-suite,3502.34,4453.45,0.112,direct
2026-01-08,EU,ACC-1199,automation-suite,2323.08,2729.92,0.03,partner
2026-01-08,AP,ACC-1224,security-analytics,1445.21,2479.9,0.151,direct
2026-01-08,AP,ACC-1230,security-analytics,2744.01,3703.9,0.184,partner
2026-01-08,LA,ACC-1237,core-monitoring,4677.14,7389.33,0.068,partner
2026-01-09,ME,ACC-1010,automation-suite,3201.62,5791.77,0.095,digital
2026-01-09,EU,ACC-1019,automation-suite,2205.18,4149.56,0.111,partner
2026-01-09,LA,ACC-1027,core-monitoring,5314.4,6933.08,0.078,direct
2026-01-09,ME,ACC-1028,automation-suite,3367.52,4585.69,0.113,direct
2026-01-09,AP,ACC-1038,security-analytics,2222.31,3400.69,0.07,direct
2026-01-09,NA,ACC-1054,core-monitoring,8866.75,12879.4,0.058,direct
2026-01-09,NA,ACC-1054,core-monitoring,8891.06,12879.4,0.123,direct
2026-01-09,ME,ACC-1058,automation-suite,2374.13,3547.41,0.02,partner
2026-01-09,AP,ACC-1062,security-analytics,1425.03,1889.6,0.09,direct
2026-01-09,AF,ACC-1065,security-analytics,1723.59,2193.3,0.105,partner
2026-01-09,AP,ACC-1098,security-analytics,2390.9,3339.59,0.128,partner
2026-01-09,ME,ACC-1106,automation-suite,3039.34,4853.51,0.027,direct
2026-01-09,AP,ACC-1110,security-analytics,3221.7,3961.98,0.109,digital
2026-01-09,EU,ACC-1115,automation-suite,2647.71,4825.01,0.145,direct
2026-01-09,AF,ACC-1119,security-analytics,2915.3,3474.99,0.059,digital
2026-01-09,EU,ACC-1121,automation-suite,1654.51,2743.41,0.156,direct
2026-01-09,LA,ACC-1129,core-monitoring,4224.06,7845.7,0.058,digital
2026-01-09,AP,ACC-1146,security-analytics,1552.82,2993.53,0.13,direct
2026-01-09,ME,ACC-1160,automation-suite,2365.61,4375.17,0.131,partner
2026-01-09,AP,ACC-1170,security-analytics,2455.24,3325.9,0.168,digital
2026-01-09,AF,ACC-1179,security-analytics,1527.56,1879.69,0.178,partner
2026-01-09,EU,ACC-1217,automation-suite,1772.84,3264.28,0.059,digital
2026-01-10,AF,ACC-1005,security-analytics,613.76,1182.73,0.081,direct
2026-01-10,LA,ACC-1009,core-monitoring,9759.13,14010.38,0.136,partner
2026-01-10,LA,ACC-1021,core-monitoring,4203.42,8234.23,0.037,direct
2026-01-10,LA,ACC-1021,core-monitoring,7107.65,8234.23,0.159,direct
2026-01-10,LA,ACC-1033,core-monitoring,7835.72,11133.88,0.158,direct
2026-01-10,AF,ACC-1035,security-analytics,2722.9,3764.97,0.115,digital
2026-01-10,NA,ACC-1048,core-monitoring,11183.1,16278.75,0.035,direct
2026-01-10,EU,ACC-1049,automation-suite,3835.31,5421.92,0.049,direct
2026-01-10,EU,ACC-1055,automation-suite,4878.97,6059.59,0.169,digital
2026-01-10,LA,ACC-1057,core-monitoring,10829.39,17024.15,0.132,digital
2026-01-10,NA,ACC-1066,core-monitoring,7485.53,8342.58,0.045,digital
2026-01-10,EU,ACC-1073,automation-suite,4684.54,8335.95,0.041,partner
2026-01-10,EU,ACC-1079,automation-suite,4062.95,7956.02,0.034,partner
2026-01-10,AP,ACC-1080,security-analytics,2715.72,3739.32,0.054,direct
2026-01-10,LA,ACC-1087,core-monitoring,12458.5,15362.33,0.138,direct
2026-01-10,AP,ACC-1092,security-analytics,2124.21,4018.45,0.146,digital
2026-01-10,AF,ACC-1095,security-analytics,1499.23,2276.73,0.163,digital
2026-01-10,LA,ACC-1105,core-monitoring,8590.52,12239.6,0.109,partner
2026-01-10,EU,ACC-1115,automation-suite,3812.26,4825.01,0.111,digital
2026-01-10,EU,ACC-1121,automation-suite,2298.22,2743.41,0.145,direct
2026-01-10,LA,ACC-1123,core-monitoring,4695.25,5403.75,0.027,direct
2026-01-10,EU,ACC-1139,automation-suite,6282.07,7284.22,0.037,partner
2026-01-10,EU,ACC-1139,automation-suite,4941.27,7284.22,0.121,partner
2026-01-10,LA,ACC-1147,core-monitoring,7304.29,8269.3,0.048,partner
2026-01-10,EU,ACC-1157,automation-suite,6180.47,6893.58,0.166,direct
2026-01-10,EU,ACC-1169,automation-suite,6510.25,8831.73,0.15,digital
2026-01-10,ME,ACC-1178,automation-suite,2404.33,3750.45,0.043,partner
2026-01-10,LA,ACC-1189,core-monitoring,6390.39,10062.83,0.07,partner
2026-01-10,NA,ACC-1198,core-monitoring,3796.7,5703.45,0.185,partner
2026-01-10,NA,ACC-1210,core-monitoring,10595.72,15168.23,0.093,partner
2026-01-10,LA,ACC-1213,core-monitoring,9914.4,16261.62,0.17,direct
2026-01-10,LA,ACC-1231,core-monitoring,3477.26,4926.35,0.07,partner
2026-01-11,ME,ACC-1004,automation-suite,1974.29,2906.7,0.138,direct
2026-01-11,NA,ACC-1006,core-monitoring,10892.65,15806.1,0.029,partner
2026-01-11,LA,ACC-1021,core-monitoring,5394.53,8234.23,0.139,direct
2026-01-11,NA,ACC-1036,core-monitoring,13611.67,15316.62,0.071,digital
2026-01-11,EU,ACC-1061,automation-suite,6337.08,8298.44,0.062,partner
2026-01-11,AP,ACC-1068,security-analytics,2236.8,3128.71,0.091,direct
2026-01-11,ME,ACC-1070,automation-suite,1630.87,3068.54,0.053,digital
2026-01-11,EU,ACC-1091,automation-suite,4968.68,8719.37,0.162,digital
2026-01-11,AP,ACC-1104,security-analytics,1582.25,2579.71,0.171,direct
2026-01-11,NA,ACC-1144,core-monitoring,5078.41,6278.4,0.06,digital
2026-01-11,AF,ACC-1149,security-analytics,2425.8,3115.98,0.097,direct
2026-01-11,AF,ACC-1167,security-analytics,1323.51,2172.33,0.089,digital
2026-01-11,ME,ACC-1190,automation-suite,2612.54,4464.81,0.123,partner
2026-01-11,LA,ACC-1213,core-monitoring,9646.76,16261.62,0.037,direct
2026-01-11,ME,ACC-1220,automation-suite,3306.07,6371.19,0.041,direct
2026-01-11,AF,ACC-1227,security-analytics,1854.1,2151.59,0.17,digital
2026-01-12,EU,ACC-1013,automation-suite,4209.71,7975.29,0.055,partner
2026-01-12,NA,ACC-1024,core-monitoring,3776.9,5112.43,0.049,partner
2026-01-12,NA,ACC-1030,core-monitoring,13050.48,16532.03,0.024,direct
2026-01-12,AP,ACC-1032,security-analytics,1771.6,2770.56,0.139,digital
2026-01-12,LA,ACC-1033,core-monitoring,8154.21,11133.88,0.14,direct
2026-01-12,ME,ACC-1034,automation-suite,5647.45,7089.77,0.16,digital
2026-01-12,AF,ACC-1041,security-analytics,1406.96,1612.53,0.123,digital
2026-01-12,EU,ACC-1043,automation-suite,3326.38,5001.71,0.083,partner
2026-01-12,LA,ACC-1063,core-monitoring,4412.65,7417.95,0.094,digital
2026-01-12,ME,ACC-1064,automation-suite,1664.84,3085.14,0.098,digital
2026-01-12,ME,ACC-1076,automation-suite,3081.23,3581.31,0.118,partner
2026-01-12,NA,ACC-1096,core-monitoring,9964.67,11653.2,0.143,digital
2026-01-12,AF,ACC-1101,security-analytics,715.65,1177.29,0.061,digital
2026-01-12,AP,ACC-1104,security-analytics,1693.82,2579.71,0.033,partner
2026-01-12,ME,ACC-1106,automation-suite,3855.43,4853.51,0.173,digital
2026-01-12,ME,ACC-1112,automation-suite,4765.5,5370.2,0.038,partner
2026-01-12,LA,ACC-1117,core-monitoring,9559.18,14623.0,0.057,partner
2026-01-12,NA,ACC-1120,core-monitoring,7332.9,13776.7,0.093,direct
2026-01-12,AF,ACC-1125,security-analytics,2620.52,3597.88,0.161,direct
2026-01-12,NA,ACC-1132,core-monitoring,5043.84,7098.68,0.183,partner
2026-01-12,NA,ACC-1156,core-monitoring,4573.31,4999.85,0.099,direct
2026-01-12,AF,ACC-1179,security-analytics,1241.11,1879.69,0.043,partner
2026-01-12,AF,ACC-1191,security-analytics,1661.65,2338.02,0.022,direct
2026-01-12,AF,ACC-1197,security-analytics,2322.91,2564.64,0.047,direct
2026-01-12,EU,ACC-1211,automation-suite,2748.46,4246.8,0.083,partner
2026-01-12,ME,ACC-1214,automation-suite,2893.85,5315.74,0.058,direct
2026-01-12,AF,ACC-1221,security-analytics,3029.29,3428.23,0.127,direct
2026-01-12,ME,ACC-1226,automation-suite,5640.49,8057.41,0.095,partner
2026-01-13,NA,ACC-1006,core-monitoring,11602.68,15806.1,0.104,direct
2026-01-13,NA,ACC-1012,core-monitoring,8431.23,16229.65,0.05,digital
2026-01-13,AP,ACC-1026,security-analytics,2669.51,3910.82,0.04,partner
2026-01-13,AF,ACC-1035,security-analytics,2860.67,3764.97,0.054,digital
2026-01-13,ME,ACC-1040,automation-suite,5231.74,5972.19,0.134,direct
2026-01-13,AP,ACC-1050,security-analytics,1397.69,2695.18,0.053,direct
2026-01-13,AF,ACC-1053,security-analytics,1920.29,2339.59,0.087,partner
2026-01-13,EU,ACC-1073,automation-suite,5010.98,8335.95,0.188,digital
2026-01-13,LA,ACC-1081,core-monitoring,4701.75,7886.78,0.054,digital
2026-01-13,LA,ACC-1093,core-monitoring,13783.81,16464.3,0.029,partner
2026-01-13,NA,ACC-1096,core-monitoring,6142.86,11653.2,0.131,direct
2026-01-13,AP,ACC-1098,security-analytics,2184.79,3339.59,0.042,digital
2026-01-13,LA,ACC-1099,core-monitoring,5769.02,6272.08,0.115,direct
2026-01-13,LA,ACC-1105,core-monitoring,8177.25,12239.6,0.118,direct
2026-01-13,AP,ACC-1110,security-analytics,2278.94,3961.98,0.045,direct
2026-01-13,LA,ACC-1123,core-monitoring,2762.52,5403.75,0.025,digital
2026-01-13,AP,ACC-1182,security-analytics,2263.17,3888.36,0.061,partner
2026-01-13,AP,ACC-1182,security-analytics,2220.81,3888.36,0.041,direct
2026-01-13,AF,ACC-1203,security-analytics,2078.64,2561.89,0.164,direct
2026-01-13,LA,ACC-1213,core-monitoring,11380.4,16261.62,0.062,partner
2026-01-13,ME,ACC-1220,automation-suite,4755.22,6371.19,0.051,digital
2026-01-13,LA,ACC-1225,core-monitoring,9687.43,17146.1,0.076,digital
2026-01-13,LA,ACC-1237,core-monitoring,3830.16,7389.33,0.068,partner
2026-01-14,AP,ACC-1026,security-analytics,2621.62,3910.82,0.166,digital
2026-01-14,LA,ACC-1033,core-monitoring,8557.93,11133.88,0.134,partner
2026-01-14,EU,ACC-1037,automation-suite,5244.35,8096.93,0.103,digital
2026-01-14,NA,ACC-1042,core-monitoring,4446.03,6559.8,0.111,direct
2026-01-14,ME,ACC-1052,automation-suite,3534.47,6418.88,0.042,partner
2026-01-14,AP,ACC-1056,security-analytics,2622.36,3740.49,0.182,partner
2026-01-14,LA,ACC-1057,core-monitoring,10579.82,17024.15,0.143,digital
2026-01-14,EU,ACC-1079,automation-suite,5161.4,7956.02,0.122,digital
2026-01-14,NA,ACC-1084,core-monitoring,4977.76,8740.9,0.172,digital
2026-01-14,NA,ACC-1102,core-monitoring,8473.35,9967.55,0.059,direct
2026-01-14,AF,ACC-1119,security-analytics,2637.22,3474.99,0.158,digital
2026-01-14,ME,ACC-1130,automation-suite,2634.2,3299.43,0.109,direct
2026-01-14,AF,ACC-1137,security-analytics,2207.45,2442.38,0.047,partner
2026-01-14,LA,ACC-1159,core-monitoring,7590.91,11334.0,0.093,direct
2026-01-14,NA,ACC-1162,core-monitoring,8658.13,15202.2,0.148,direct
2026-01-14,NA,ACC-1162,core-monitoring,10677.92,15202.2,0.087,partner
2026-01-14,LA,ACC-1201,core-monitoring,5931.32,10840.25,0.166,digital
2026-01-14,LA,ACC-1207,core-monitoring,9284.62,10375.48,0.139,direct
2026-01-14,EU,ACC-1223,automation-suite,4445.58,4983.09,0.148,direct
2026-01-14,AF,ACC-1227,security-analytics,1551.82,2151.59,0.11,direct
2026-01-14,ME,ACC-1232,automation-suite,3534.81,5567.34,0.182,digital
2026-01-15,NA,ACC-1000,core-monitoring,6871.22,12099.98,0.057,partner
2026-01-15,EU,ACC-1001,automation-suite,5890.33,6881.12,0.053,direct
2026-01-15,AF,ACC-1011,security-analytics,2379.15,3242.2,0.119,digital
2026-01-15,AF,ACC-1029,security-analytics,1557.7,2741.89,0.16,digital
2026-01-15,AF,ACC-1041,security-analytics,1426.11,1612.53,0.168,digital
2026-01-15,EU,ACC-1043,automation-suite,3684.12,5001.71,0.079,digital
2026-01-15,AP,ACC-1050,security-analytics,1511.2,2695.18,0.137,digital
2026-01-15,AP,ACC-1056,security-analytics,2447.14,3740.49,0.085,digital
2026-01-15,ME,ACC-1070,automation-suite,2351.62,3068.54,0.128,direct
2026-01-15,NA,ACC-1078,core-monitoring,8516.98,10332.2,0.1,digital
2026-01-15,AF,ACC-1107,security-analytics,2457.53,3157.56,0.116,digital
2026-01-15,NA,ACC-1108,core-monitoring,5358.54,8161.23,0.086,partner
2026-01-15,LA,ACC-1111,core-monitoring,10322.2,17000.78,0.066,partner
2026-01-15,AF,ACC-1119,security-analytics,2922.15,3474.99,0.085,partner
